Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
25/11/10,Woomera,16.3,33.5,0,5,2,SSW,35,SE,WNW,15,7,61,24,1017.2,1014,0,2,23.2,32.5,No
8/8/2009,PerthAirport,12.8,21.7,0,0.8,3,WSW,37,E,W,4,17,83,74,1015,1012.3,8,7,14.7,20.3,Yes
30/06/13,WaggaWagga,1.9,15.4,0,0.6,8.1,WSW,24,SSE,W,6,13,95,61,1028.1,1025.7,2,1,5.5,15,No
27/09/12,Perth,10.7,14.9,12,6.8,5.2,WSW,61,WSW,WSW,15,17,59,60,1010.4,1013.7,7,7,14.2,11.2,Yes
6/1/2015,Woomera,25.7,39.9,0,16,10.9,SSE,72,NE,E,28,24,41,19,1012.8,1010.2,0,2,31.4,38.1,No
29/06/16,Sydney,6.7,18.8,0.2,4,9.6,W,31,W,N,22,4,66,33,1028.4,1025.4,1,1,8.8,18.6,No
16/10/13,Melbourne,12.9,27.4,0,6.6,5.3,NNW,74,N,NNW,52,50,35,11,1009.1,1002.2,7,7,15.5,26.6,Yes
11/3/2015,Darwin,28.5,33.9,0,6.6,8.7,WSW,63,WSW,WNW,22,33,73,66,1010.4,1006.9,3,6,30.5,32.7,No
9/4/2013,WaggaWagga,11.4,26.8,0,4.4,10.4,S,28,ENE,S,11,7,63,28,1026.7,1022.2,1,2,18.7,25.8,No
25/01/10,Perth,20.8,30,0,10.2,6,SSE,37,ENE,W,7,15,69,54,1009.1,1007.6,7,6,22.8,27.5,No
21/02/09,Melbourne,17.4,23.8,0.2,6.4,8.9,SSE,44,S,S,22,30,66,52,1017.6,1017.5,7,4,18.7,22.3,No
10/11/2013,Townsville,21.5,29.3,0,9.6,11.7,NE,35,NE,ENE,17,28,54,51,1012.7,1009.2,3,2,26.9,27.8,No
7/3/2013,MelbourneAirport,20.1,35.2,0,10,6.1,N,39,N,E,30,15,38,26,1016.5,1014.9,2,6,26.9,33.1,No
14/06/11,Williamtown,14,19.2,16.8,6.2,0.9,SE,76,ESE,ESE,35,43,83,65,1018.5,1016.6,8,7,15.5,17.7,Yes
10/8/2015,Darwin,19.3,32.4,0,6.4,11,ENE,41,ENE,N,26,26,65,39,1017,1012.9,3,1,24.1,30.2,No
2/4/2009,MelbourneAirport,15.7,31.8,0,6.2,10.4,N,50,N,NNE,33,30,50,24,1021.1,1018.1,5,5,21.7,31.3,No
27/11/08,Darwin,26.6,35,0,6.4,6.8,NW,37,NW,WNW,17,28,71,54,1009,1006.3,6,6,30.9,33.4,No
13/09/08,Melbourne,16.3,25.5,0,6.4,10.7,N,70,N,N,43,39,45,27,1008.6,1003.7,8,0,17.9,25.3,No
22/06/15,Hobart,0.3,9.8,0,1.4,3.5,NNW,50,NNW,NNW,30,26,83,65,1021.2,1016.9,7,8,2,7.7,Yes
31/01/12,Melbourne,15.1,20.8,3.4,10.4,4,SSE,54,SW,S,20,35,55,52,1012.6,1015.7,7,7,17.4,18.4,No
29/06/09,NorfolkIsland,15.9,18.7,10.6,7.4,6.4,W,78,WSW,WSW,39,17,77,95,1003.4,1004.8,5,6,17.3,17,Yes
11/4/2009,Nuriootpa,7.1,25.8,0,5,10,WSW,26,ENE,NW,13,9,61,15,1023.7,1020.5,3,2,16.7,25.3,No
22/06/17,Brisbane,13.7,22.7,0,3.4,7.2,SE,20,SW,ESE,6,4,62,55,1026,1022.4,2,3,17.8,20.5,No
28/02/16,AliceSprings,18.6,36.2,0,12.4,11.8,E,35,ESE,ESE,15,22,22,13,1016,1012.3,1,2,27.5,35.8,No
2/10/2014,Perth,16.4,24.7,0,5.8,9,SW,35,NNW,W,13,15,72,71,1013.9,1013,2,5,22.1,21.7,No
15/01/13,Brisbane,21.9,29.4,0,6.6,6.3,SSE,33,SE,E,15,15,63,51,1016.7,1014.4,7,6,23.7,28.1,No
13/04/10,Darwin,24.2,32.9,1.8,5.8,6.8,SE,46,ESE,NNW,15,19,82,68,1012,1008.9,7,7,29,30.7,No
16/02/14,Sale,18.6,24.8,0.4,5.4,7.5,W,50,WSW,W,15,28,70,47,1005.7,1007.1,7,6,19,23,No
20/03/16,Brisbane,21.2,29.7,0.2,7.6,6.3,SE,28,SW,ESE,6,11,65,56,1012.7,1009.6,5,4,25.1,28.8,No
22/04/16,NorfolkIsland,19.6,24.3,0,5,9.1,E,37,E,E,19,26,60,65,1022.2,1018.9,1,5,23.3,22.4,No
7/2/2009,MountGambier,16.6,34.5,0,6.2,8.9,WSW,57,NE,SW,9,15,58,49,999.8,1003.7,5,5,24,26,No
2/6/2011,WaggaWagga,4.4,18.9,0,1.2,8.8,E,28,ENE,ENE,9,15,79,46,1027.7,1023.3,0,1,9,18.3,No
20/05/13,MelbourneAirport,8.6,14.6,0,3.4,0.7,N,48,N,NNW,33,20,77,76,1016.2,1013.6,7,7,10.4,13.8,Yes
16/10/12,Brisbane,13.9,26.2,0,6.2,11.8,NE,28,E,NE,6,13,56,49,1024.6,1020.4,3,1,22.9,24.4,No
11/11/2016,Darwin,27.1,34.7,0,6.2,10.7,NNW,31,W,WNW,6,20,73,56,1011,1007.3,5,7,30.7,33.3,No
7/12/2011,MountGambier,7.6,28.1,0,5.2,13.3,SW,39,ENE,SW,6,22,60,38,1012.5,1009.5,5,1,18.3,26.7,No
3/11/2009,Moree,17.8,37.3,0,9.8,12.8,NW,39,N,WNW,19,26,28,8,1017.6,1012.1,1,2,25.5,35.6,No
15/11/15,MelbourneAirport,11.1,19.7,0.2,5.4,10.2,SE,33,SSE,SSE,20,17,67,49,1021.4,1019.6,7,1,14.2,18.9,No
27/03/14,Portland,16.7,21.2,0,3.6,1,E,28,E,ESE,13,7,94,88,1017.8,1015.2,8,7,17.2,18.4,No
25/12/09,Cairns,23.6,32.6,0,8,9.5,NNE,31,ESE,NNE,9,19,62,59,1009.7,1006.1,7,3,29.9,31.3,No
18/08/13,PerthAirport,8.5,18.7,0.8,2.6,6.4,ENE,28,N,N,7,6,76,55,1023.8,1021.7,3,7,13.8,18,No
6/3/2015,Cairns,23.9,32.1,0,7.6,9.5,NNE,24,SW,NNE,2,13,76,65,1007.1,1003.9,6,5,27.8,30.8,No
12/8/2009,Woomera,8.8,21.4,0,3.4,10.5,SW,26,SE,WSW,17,13,53,35,1016.3,1013.4,0,1,13.9,20.8,No
21/09/12,Darwin,20.7,33.1,0,7.2,10.4,NE,41,NNE,NNW,13,26,62,54,1015.1,1010.4,2,3,28.2,31.2,No
9/4/2013,MelbourneAirport,12.7,22.3,0,2.6,9,SSW,31,NE,SSE,9,15,78,58,1027.1,1023.3,6,1,17.5,21.7,No
8/11/2012,Portland,9.2,16.2,0.2,4.4,9,WSW,43,WNW,W,17,22,85,74,1012.7,1013.7,8,8,14,15.5,Yes
14/09/14,SydneyAirport,12.9,24.2,1.2,2.8,9.5,SSE,31,NW,SE,13,20,67,60,1020.4,1016.1,0,1,18.6,20.5,No
20/06/08,Canberra,8.4,11.7,4.8,0.6,0,W,26,WNW,WNW,6,7,91,86,1021.2,1019.2,8,7,9.7,11.3,No
12/10/2016,MelbourneAirport,7.9,16.1,0.2,4.8,2.2,WSW,61,WNW,S,20,28,73,94,1017.1,1018,7,8,11.4,11,Yes
23/01/10,Sale,16.2,24.5,0,9,9.8,W,85,WSW,SW,30,17,61,45,1011.7,1013.3,7,5,17.8,23.2,No
10/11/2009,Sale,10.7,32,0,8,12,E,39,SW,E,7,30,51,22,1020.1,1018.3,0,1,21.8,31.1,No
28/03/10,Moree,21.8,32.3,0,8,10.1,NE,37,NE,N,24,15,57,35,1019.2,1014.6,3,5,23.9,30.6,No
12/3/2009,Williamtown,14.7,26.8,3.2,4.4,6.2,E,35,ENE,ENE,15,24,70,56,1021.7,1019.3,3,6,22.4,26.1,No
31/12/11,SydneyAirport,16.6,23.9,0.2,7,5.8,ENE,33,ESE,E,7,24,74,54,1021,1018.9,7,6,20.5,22.9,No
24/11/13,Sydney,16.8,23.8,3.6,5,13,SE,41,SSE,SE,7,20,58,51,1006.3,1005.2,1,2,20.8,22.7,No
3/2/2014,CoffsHarbour,17,27.2,0,6.6,8.8,ENE,31,SW,ESE,7,13,71,64,1016,1014.4,7,6,22.1,25.6,No
2/7/2014,WaggaWagga,3.1,10.7,0.2,0.2,2,N,19,WNW,WNW,6,15,100,83,1030.6,1028.4,8,7,5.2,9.9,No
27/12/13,Darwin,24.3,29.1,9,2.2,0,NNW,24,N,NW,13,9,90,76,1008.8,1007,7,7,26.8,28.8,No
14/01/16,PerthAirport,16,34.1,0,12.4,13.2,ESE,61,E,ENE,33,28,36,15,1023.8,1018.4,1,1,22.2,33.2,No
29/10/11,MelbourneAirport,14.2,21.8,11.4,3.8,9,WSW,50,SSW,WSW,11,31,86,44,1010.3,1010.9,7,4,15.7,20.2,No
4/7/2011,Brisbane,10.6,23.5,0,2.8,9.5,W,19,SW,WNW,4,7,79,39,1022.5,1017.2,0,1,14.8,23,No
5/7/2009,Canberra,2.4,11.8,0,2.2,8.6,WNW,35,W,NNW,4,19,61,51,1017.9,1017.5,0,4,7.6,10.8,No
9/1/2010,PerthAirport,18.4,33.1,0,12.2,13.2,SW,50,SE,WSW,9,30,36,36,1006.9,1006.3,1,0,27.6,30.1,No
3/5/2009,WaggaWagga,5,20.6,0,2.4,10.2,ESE,17,ESE,S,9,9,71,40,1028.5,1025.7,0,1,12.1,19.9,No
20/12/16,Perth,16,34.3,0,10,13.3,E,35,E,SE,11,11,44,20,1015.2,1010.2,0,0,23.2,34,No
15/09/09,Melbourne,5.5,20.4,0,3.4,10.8,NW,33,N,N,19,20,50,29,1020.9,1017.7,3,3,11.3,19.6,No
19/08/14,Watsonia,9.7,12.7,0.4,0.2,0.2,S,30,SSE,S,13,15,85,66,1024.6,1023.6,7,8,10.9,12,No
31/08/10,Watsonia,7.5,13.6,0.2,3.2,0.2,NNE,46,N,NNE,17,17,62,62,1021.8,1015.2,7,7,13,12.4,Yes
1/11/2012,MelbourneAirport,11,15.9,2.2,7.6,3.8,SW,70,W,SW,26,37,75,51,1008.4,1013.1,7,7,13.2,14.4,No
1/11/2009,Watsonia,14.6,21.4,0.4,8.6,1.4,SW,31,WSW,SSW,6,15,100,81,1021.1,1021.6,8,8,15.1,19.1,No
22/06/10,AliceSprings,2.2,21,0,4,10.3,E,33,WSW,ESE,6,20,66,25,1028.4,1024.7,1,0,9.2,20.4,No
29/05/09,Mildura,4,14.4,0,2,7.6,SE,28,SSW,SE,11,15,95,51,1027.2,1025,2,7,6.9,14.1,No
19/02/12,WaggaWagga,16.3,30.6,0,6.4,7,SSE,44,E,SSE,17,7,72,41,1015.6,1011.9,7,7,21.2,29.7,No
24/08/15,MountGambier,3.6,11.9,0,2.2,3,SSE,54,SSE,SSE,19,35,65,58,1026.4,1025.3,7,7,9.6,10.1,No
26/04/09,Nuriootpa,8.2,13.7,11,4.2,6.5,W,59,WSW,W,31,24,82,74,1009.8,1011.1,7,6,9.3,12.7,Yes
5/11/2011,AliceSprings,17.5,35.4,0,8.2,10.4,WSW,44,SW,NW,13,17,46,20,1009.3,1003.7,3,5,25.7,33.4,No
22/06/14,AliceSprings,4,26.5,0,5.2,10.5,WNW,37,N,NW,20,15,27,18,1023.1,1018.2,0,0,17.2,25.6,No
5/11/2011,Moree,17.4,31,0,9,9.9,NE,50,NE,N,35,19,54,34,1018.2,1013.6,6,6,22.5,30.2,No
15/11/07,Canberra,10.1,31.2,0,8.8,13.1,NW,41,S,W,6,20,45,16,1018.2,1013.7,0,1,18.7,30.4,No
31/05/09,Canberra,5.4,13.8,0.2,1,4.5,ESE,31,S,ESE,13,17,86,76,1035.7,1033.2,3,7,9.7,11.9,No
3/1/2012,Cairns,21.3,30.7,0,8.6,5.9,SE,44,SSE,SE,17,22,58,64,1013.6,1011.5,1,7,28,26.8,Yes
18/06/15,MelbourneAirport,9.6,11.4,1.2,1,0,SE,41,SSE,SSE,22,24,83,77,1020.2,1019.8,7,7,10.3,10.8,No
16/08/12,Nuriootpa,8,13.4,2,1,5.6,W,85,WNW,WNW,33,26,89,73,1013.2,1006.4,7,7,9.7,12.5,Yes
3/6/2011,Moree,4.7,21.3,0,2.4,9.9,SSW,30,E,SW,13,17,71,34,1020.2,1016.9,1,3,14,20.6,No
12/4/2013,SydneyAirport,16.1,26.1,0,4.4,10.3,NE,33,W,ENE,7,26,72,42,1025.9,1022.6,1,1,20.8,24.4,No
1/9/2010,Williamtown,7.2,24.6,0,3,2.9,NW,39,NNW,NW,9,28,65,31,1020,1014.7,6,6,15.7,24.3,Yes
1/3/2009,Cobar,16.9,32.8,0,12.4,10.7,SSW,30,SW,S,2,11,33,14,1011.4,1010.1,6,3,20.4,30.4,No
28/01/16,Mildura,17.7,30.7,0,12,11.3,SSW,46,SW,WSW,19,22,68,29,1008.4,1005.1,5,2,19,28.3,No
31/05/09,Williamtown,11,19.8,7.2,1,3.5,E,41,WNW,E,6,26,91,59,1031.9,1030.3,6,8,15.3,17.6,No
14/12/10,Canberra,12.6,25.2,0,5.6,7.4,N,41,ENE,NNE,6,11,71,46,1016.3,1012.3,8,5,17.9,23.6,No
15/11/09,MelbourneAirport,12.3,27.3,0,9.8,12,S,26,SSW,SSE,11,13,67,30,1013.8,1010.9,3,5,16.3,25.1,No
21/01/12,Mildura,17,34.5,0,9,13.3,SE,35,SE,SSW,24,13,54,17,1013.8,1011.8,1,1,20,32.9,No
25/11/12,Nuriootpa,11.3,30.7,0,12,10.5,ESE,43,ESE,ESE,11,19,34,24,1016.2,1014.2,4,7,21.9,30.1,No
28/09/10,Melbourne,8,15.2,4.4,6.6,7.2,WSW,54,W,WSW,28,24,47,46,1014.8,1014.5,7,7,11.9,13,Yes
5/10/2012,Darwin,24.6,33.9,0,8.4,10.5,N,37,ENE,NNW,17,22,64,52,1014.2,1010.1,5,5,29.2,32.2,No
3/9/2014,Brisbane,10.9,23.1,0,10.8,10.9,W,44,W,W,15,11,37,18,1012.7,1009.3,1,1,16.3,22.5,No
6/6/2010,Hobart,4.4,11.3,1.2,0.4,3.2,SSW,48,SSW,S,13,22,64,69,1020.7,1022.5,5,6,9.6,9.8,No
21/02/15,Brisbane,21.4,27.3,89.2,6,0,SSE,37,S,SSE,6,9,96,96,1007.3,1003.7,8,8,22,23.9,Yes
2/11/2011,NorfolkIsland,15.8,21.3,1.2,5,9.8,WSW,39,SW,SW,20,22,67,58,1010.3,1009.2,7,4,19.3,20.1,No
19/06/09,WaggaWagga,2.6,17.1,0,1.4,9.1,ENE,43,ESE,NE,4,24,75,49,1030.3,1026.9,1,1,8.1,16.2,No
30/03/12,Darwin,26.1,34,0,7.2,11,NNE,33,SSW,NNW,15,19,80,57,1011.6,1007.7,2,2,29.1,32.5,No
9/9/2016,PerthAirport,6.7,18.9,0,4,4,WSW,28,NNE,WSW,13,17,70,52,1025.1,1021.5,8,7,12.7,17.8,Yes
4/2/2010,Sale,21.1,30.4,0,10.6,3.2,E,59,ENE,E,31,35,66,66,1010.5,1007.6,6,8,24.9,25.9,Yes
1/10/2013,Cairns,21.4,30.6,0,9,9.5,ENE,35,S,E,17,28,58,50,1017.7,1014,2,1,27.3,29.2,No
6/10/2014,Mildura,16,32.1,0,7.2,1.6,NNW,69,N,N,20,22,20,20,1007.6,1003.9,7,8,24.9,30.4,No
15/10/10,Cairns,21.1,29.6,18.2,2,8.7,NNE,31,NW,N,11,17,79,72,1010.3,1006.1,6,5,26.6,28,Yes
3/9/2015,NorfolkIsland,15.7,20,0,5.4,10.3,WSW,35,SW,WSW,13,9,59,63,1019.1,1017.2,1,2,18,19.3,No
1/10/2011,Mildura,6.5,17.5,5.4,4,6.7,SSW,61,SW,S,26,35,77,30,1009.9,1011.7,7,5,10.1,17.4,No
3/5/2012,MelbourneAirport,5.1,12.7,1.2,0.6,0.2,WSW,48,W,W,28,20,74,84,1021.2,1019.6,7,7,10.6,11.1,Yes
26/02/14,Woomera,16.4,28.9,0,15.6,12.5,SSE,48,S,S,26,30,64,31,1014.1,1012.7,1,0,18.5,26.5,No
14/04/12,MountGambier,8.1,27.5,0,6.2,10,NW,50,N,NNW,24,26,33,17,1021.9,1018,1,2,18.3,26.2,No
26/04/09,PerthAirport,7.5,26.3,0,3.2,9.4,W,31,S,WSW,6,22,68,46,1023.7,1019.9,1,6,18.1,24.5,No
16/07/14,Watsonia,9.1,12.7,1,1.4,6.9,N,50,N,N,13,20,87,78,1011.4,1010.2,7,2,10.2,12.2,Yes
21/01/11,Perth,19.1,34.2,0,11,8.3,ENE,33,E,SSW,9,13,50,22,1008.9,1007.2,7,6,22.5,33.3,No
6/4/2013,Townsville,21.6,31.1,0,9.4,6.4,ESE,44,SSE,ESE,19,19,60,50,1016.3,1012.2,6,7,25.1,30,No
29/07/15,MountGambier,5.6,12.1,0.2,0.8,1,N,37,N,N,13,20,93,63,1031.1,1025.4,7,8,8.5,10.9,No
25/10/14,Hobart,10.9,17.5,0,3.4,9.2,SE,44,NNE,ESE,13,30,71,72,1015,1016.5,7,7,15.6,14,Yes
20/11/15,Hobart,14.1,22.7,0,10.6,9.7,SW,61,N,WSW,24,19,47,39,1006.3,1003.2,3,4,17.5,20.5,Yes
5/8/2014,SydneyAirport,7.7,18.3,0,1.6,10.2,S,37,WNW,SSE,15,24,59,51,1032.1,1030.2,0,1,11.6,15.3,No
21/02/10,MelbourneAirport,19.9,29.4,0,14.8,10.4,N,57,SSW,SSE,13,20,67,44,1011.5,1009,6,1,21,28,No
14/02/10,Mildura,18,31.2,0,5.2,9.5,W,44,S,SSW,13,17,62,29,1008.7,1007,1,7,21.3,29.8,No
8/7/2013,Moree,-1.3,17.3,0,2.2,10.1,SSW,24,E,SSW,9,15,68,27,1031.8,1029,0,0,7.3,16.8,No
16/02/14,MelbourneAirport,15.4,22.9,4.8,2.6,6.4,S,50,SSW,S,26,30,91,49,1007.8,1009.6,8,4,15.5,21.6,No
2/11/2008,Hobart,8.2,19.3,0,5.2,11.1,SSW,39,N,SSE,9,20,64,57,1021.2,1016,1,5,14.8,17.3,No
10/11/2012,Woomera,12.3,29.1,0,12,13.2,SE,41,E,ENE,26,11,25,10,1023.9,1019.9,2,1,19.4,27.3,No
19/05/11,Perth,7.5,24.8,0,2.6,9.4,NE,26,NE,NW,11,11,76,42,1021,1017,1,4,15.6,24.3,Yes
12/1/2016,Cairns,22.5,33,0,10.5,12.2,SSE,33,SSE,ESE,17,20,59,42,1015.2,1012,5,3,29.4,32.7,No
18/10/10,Melbourne,10,18.9,0,4,6.6,WSW,56,WNW,WSW,20,37,60,39,1020.1,1019.8,7,7,12.1,18.3,Yes
9/9/2012,MelbourneAirport,8.5,17.6,0.4,2.6,7,SW,33,WSW,WSW,15,9,72,45,1026,1024.3,7,0,11.6,16.9,No
13/02/11,Nuriootpa,10,24,0,3.6,13,SE,41,ESE,SE,20,19,67,36,1024,1021.8,3,2,13,22.3,No
11/5/2012,CoffsHarbour,11.6,24.9,0,2,10.2,NNE,24,NW,NE,11,17,63,61,1021.4,1016.9,0,1,20.4,24,No
5/10/2013,Watsonia,11.7,24,0,7.4,5.8,NNE,57,NE,N,15,26,43,36,1011.8,1007.3,7,1,16.9,23.3,No
14/03/09,Portland,14.3,19.1,10.8,6.4,8.1,W,69,W,WSW,26,41,93,88,1008.3,1008.8,5,6,14.5,11.6,Yes
29/03/14,SydneyAirport,18.8,23.5,1.2,3.6,5.6,SSW,46,SW,S,19,30,78,71,1015.4,1015.1,6,7,21,22.5,No
23/03/09,Williamtown,13.6,29.4,0,5,10.1,ENE,31,NNW,NE,9,11,81,43,1017,1014.7,1,1,20.3,29,No
15/09/13,MelbourneAirport,7.5,21.3,0,1.6,8.3,NNE,44,N,N,22,26,61,46,1016.5,1013,5,7,16.4,20.1,Yes
25/06/16,Hobart,3.3,11.9,0,0.6,7.7,SW,43,WSW,NNW,19,13,58,55,1016.7,1016.1,3,3,6.6,10.9,No
9/8/2008,Canberra,-2.9,9.6,0,1.8,7.3,NW,43,N,NW,6,24,76,70,1022.4,1019,1,6,5.6,8.1,No
23/08/11,Sale,1.4,17.8,0.2,2.2,9.2,E,22,WNW,E,13,15,97,52,1034.2,1030.6,2,0,6.6,16.7,No
18/03/12,MelbourneAirport,12.1,21.6,0,4.4,11.6,SSE,35,S,SSE,7,22,84,57,1025.9,1023.9,3,5,15.8,20,No
24/08/12,MountGambier,5.5,11.9,13.2,1.4,9.2,W,78,W,W,30,37,84,60,1007.8,1010.9,4,5,9.1,11.1,Yes
27/02/16,Townsville,23.4,36.8,0,8,12,N,31,NW,NNW,9,22,47,47,1010.5,1008.1,0,1,30.3,33.2,No
16/07/12,Portland,8.9,16,7.8,0.4,3.8,NW,41,NNW,NNW,17,20,96,75,1022.5,1020,7,6,11,15.4,No
30/10/16,Perth,8.9,21.2,3,4.8,12.1,SSW,37,SSE,SW,15,22,42,44,1023.7,1020.3,1,0,15.6,18.7,No
13/10/14,Darwin,24.3,33.6,0,7.6,11.1,NW,37,NNE,NNW,19,20,62,47,1014.6,1010.3,1,2,28.9,32.6,No
21/02/11,Sale,10.6,19.6,0,10.1,7.5,W,54,W,SW,31,31,64,49,1015.5,1018.2,4,6,14.2,18.1,No
18/05/10,Sale,3.4,16.9,0.2,0.6,7.9,WNW,20,WNW,W,11,7,97,63,1021.1,1019.6,6,7,6.5,16.1,No
11/8/2009,Williamtown,9.4,18.5,0,3,2.7,W,37,N,NE,9,22,69,61,1016.3,1011.9,7,3,13.9,18.1,No
8/12/2010,Townsville,24.8,31.5,7.6,4.6,11.4,ENE,41,E,ENE,19,30,75,72,1012,1009.7,4,4,29.6,30.2,No
30/01/14,Sale,17.8,26.5,0,9.2,8.8,E,44,NE,SE,6,19,80,62,1016.5,1014.2,8,1,19.2,25.4,No
9/5/2009,AliceSprings,4.7,23.2,0,6.4,10.8,E,39,E,SE,17,22,37,15,1024.1,1019.2,1,2,13.5,22.6,No
1/4/2013,AliceSprings,13,28,0,8,11.4,ESE,39,ESE,ESE,31,20,51,22,1018.9,1016,2,2,19.8,27.4,No
18/09/13,Moree,7.7,26,0,4.8,11,WNW,39,N,WNW,11,20,58,22,1009.8,1006.6,1,1,17.7,25.2,No
30/01/13,AliceSprings,15,35.1,0,13.2,12.9,S,39,ESE,SW,17,19,19,11,1013.8,1010,1,2,24.7,33.1,No
21/10/12,PerthAirport,13.7,29.4,0,7,11.3,ENE,48,N,WNW,19,20,29,44,1011.4,1010.4,0,3,25.3,25.3,Yes
31/03/09,Watsonia,11.8,29.2,0,4.2,10.5,ESE,28,ENE,E,9,11,99,30,1023.6,1020.6,0,1,13.3,28.3,No
12/6/2012,CoffsHarbour,13,18.4,51.8,1.4,3,SSE,54,SW,SW,30,20,94,91,1014.1,1013,7,7,14.6,16.1,Yes
10/8/2014,WaggaWagga,4.5,15,0,2.8,8.4,SW,48,E,WSW,2,30,74,43,1023.9,1022,6,1,9.6,13.7,No
15/05/10,Moree,3.4,23.4,0,5.4,10,SW,28,ENE,SSW,9,15,44,18,1017.8,1014.7,1,2,13.9,23.1,No
17/03/14,Moree,15.6,30.8,1,34.2,11.5,SW,37,ESE,SSW,13,20,50,21,1016.9,1014.5,0,1,21.1,30.3,No
4/8/2010,Nuriootpa,5.5,9,0.8,0.8,0.6,S,43,NW,S,22,24,91,83,1018.4,1017.9,8,8,7.1,7.8,Yes
1/9/2016,Perth,5.3,17.2,1.6,2.8,10.4,WSW,28,SSE,SW,6,13,75,54,1026.5,1023.7,0,1,12.2,15.7,No
11/9/2014,Watsonia,10.1,15.5,3.6,4.2,5,WSW,46,W,WSW,15,28,82,60,1016.5,1018.4,3,7,11.6,12.2,No
8/9/2011,Cairns,15.7,27.8,0,6.2,10.9,ENE,31,S,ENE,17,22,55,43,1017.1,1013.1,7,7,22.5,26.2,No
15/01/14,CoffsHarbour,17.8,28.1,0,7.4,12.6,ENE,33,SW,ENE,9,24,66,62,1023.2,1021.6,7,2,24.6,26.7,No
10/2/2010,Mildura,24.1,39.2,0,10,10.9,N,43,NNE,E,11,7,51,25,1017.9,1014.5,4,3,29.6,37.5,No
24/12/11,AliceSprings,17.2,39.7,0,18,13.3,NNE,48,E,SE,13,19,9,7,1008.3,1003.8,0,0,32.9,38.6,No
30/10/12,Canberra,6,26.1,0,5.2,9.7,NNW,44,N,WNW,2,13,72,35,1019.2,1014.6,3,1,14.8,25.2,Yes
7/11/2010,Cairns,23,31.3,0,7.2,3.3,SE,39,S,SE,19,22,65,48,1014.2,1011.2,7,7,27.3,29.3,No
26/11/08,Melbourne,11.9,29.8,0,7.4,11.4,N,54,E,N,7,22,59,27,1010.9,1006.4,3,6,17.6,28.2,No
10/7/2010,Portland,2.7,13.2,3.4,3.2,0.1,NNE,67,NNE,NNW,33,30,87,80,1009.2,1005.7,8,8,10.6,13.2,Yes
5/1/2011,Moree,21.6,26.9,0,8,1.7,NE,43,N,SW,22,19,81,82,1006.4,1005.3,8,7,23.1,22.7,Yes
19/03/13,WaggaWagga,11,26.6,0,6.4,11.1,ENE,39,E,SW,22,7,49,22,1023.2,1020.3,0,1,16.8,24.9,No
30/05/14,Nuriootpa,7.7,17.5,0,1,8.5,NNE,37,NE,NE,15,19,68,53,1023.2,1019.8,2,3,12.6,16.4,Yes
9/3/2013,AliceSprings,23.4,37.5,0,8.2,4.1,ENE,48,NNE,SSE,11,24,36,26,1009.4,1006.1,6,7,30.9,36.8,No
26/05/15,PerthAirport,7.5,20,0,2,6.3,SW,28,N,SW,11,11,76,53,1024,1022.3,1,5,13.2,19.9,No
26/07/10,NorfolkIsland,12.3,18.1,0.4,1.8,9.1,SSW,28,S,SSE,15,19,48,55,1028,1026.8,4,5,16.3,16.9,No
31/01/14,WaggaWagga,23.6,41.1,0,11.6,11.9,W,35,NNE,N,7,11,27,10,1012.5,1009.2,1,1,28.4,40,No
13/10/12,Sale,7.7,16.9,2.2,3.8,7.5,SW,57,W,WSW,24,13,79,76,1021.4,1020.8,8,8,12.4,14.2,Yes
5/11/2009,Moree,16.6,32.9,0,15,6.6,SW,44,SE,SSW,9,28,26,17,1015.4,1014.2,7,7,26.6,30.9,No
22/08/09,Portland,5.1,14.3,2.4,2.6,5.8,NNW,56,N,NNW,20,30,81,60,1004.8,1001.9,3,1,8.7,13.8,No
24/02/09,NorfolkIsland,20.5,25.6,0,5.4,12.1,SE,41,ESE,SE,20,24,67,58,1018,1017.2,2,2,22.9,24.7,No
11/9/2012,Woomera,10,26.7,0,5.8,11.5,N,31,ENE,N,13,20,20,6,1023.3,1018.3,0,0,18.8,26,No
3/12/2009,Cairns,22.7,33,0,6.2,11.2,ESE,37,SE,ESE,15,30,59,51,1013.7,1011.3,5,1,29.8,31.1,No
13/03/15,WaggaWagga,10.6,28.7,0,9.8,10.5,ENE,39,SE,E,17,13,51,28,1018.3,1016,5,4,18.8,27.9,No
28/09/08,Darwin,23.5,33,0,6.6,9.8,N,35,NNE,NNW,11,24,61,50,1014.8,1010.9,3,2,28.8,31.6,No
25/10/14,Sydney,18.5,29.9,0.2,6,8.4,SSE,39,WNW,SSE,19,19,81,59,1015.3,1013.6,1,6,21,25.9,No
5/5/2013,Woomera,17.8,28.8,0,6.8,8.2,NE,30,E,NNW,13,9,33,15,1020.5,1018.3,6,7,21.4,28.1,No
10/5/2009,Cobar,7.7,23.2,0,3.4,10.4,SW,22,SE,ESE,6,9,45,25,1022.2,1019.1,0,0,15.2,22.7,No
30/03/10,AliceSprings,19.8,31.5,0,9.6,11.2,SE,39,SE,SE,20,24,55,35,1016.2,1012.5,1,2,23.8,30.5,No
